"ISBN";"count";"rating-mean";"rating-std";"group-size";"group-weight";"normalized-weight";"weighted-count";"rank";"rank-gain"
"0060008032";"5.0";"7.666666666666667";"0.5773502691896258";"3517.4";"3517.4";"1.0";"5.0";"27.93667007150153";"-70.05424197004342"
"0060008776";"8.0";"8.0";"N/A";"1433.875";"1433.875";"1.0";"8.0";"66.70071501532176";"-28.015286282958016"
"0060083948";"6.0";"9.0";"1.4142135623730951";"2957.8333333333335";"2957.8333333333335";"1.0";"6.0";"45.99080694586313";"-46.66092950334168"
"0060092645";"5.0";"8.0";"N/A";"1828.4";"1828.4";"1.0";"5.0";"27.93667007150153";"-60.94680931830697"
"0060096195";"6.0";"7.5";"0.7071067811865476";"3841.5";"3841.5";"1.0";"6.0";"45.99080694586313";"-51.837820123270276"
"006016848X";"16.0";"8.25";"1.5";"1657.75";"1657.75";"1.0";"16.0";"91.39427987742594";"-7.511919408520171"
"0060173289";"5.0";"7.0";"N/A";"3241.0";"3241.0";"1.0";"5.0";"27.93667007150153";"-70.49565709500285"
"0060175400";"11.0";"9.5";"0.7071067811865476";"2817.818181818182";"2817.818181818182";"1.0";"11.0";"81.89479060265577";"-17.01140868329034"
"006018650X";"6.0";"N/A";"N/A";"1791.1666666666667";"1791.1666666666667";"1.0";"6.0";"45.99080694586313";"-40.78296780259517"
"0060192119";"8.0";"7.5";"3.5355339059327378";"2324.5";"2324.5";"1.0";"8.0";"66.70071501532176";"-27.749138928203067"
"0060193395";"5.0";"8.333333333333334";"2.8867513459481287";"4337.8";"4337.8";"1.0";"5.0";"27.93667007150153";"-59.45378757212067"
"006019491X";"7.0";"9.333333333333334";"1.1547005383792517";"3532.0";"3532.0";"1.0";"7.0";"57.81409601634321";"-39.70618960520823"
"0060198133";"7.0";"7.5";"0.7071067811865476";"2823.8571428571427";"2823.8571428571427";"1.0";"7.0";"57.81409601634321";"-35.79512177008977"
"0060199563";"5.0";"N/A";"N/A";"1630.6";"1630.6";"1.0";"5.0";"27.93667007150153";"-44.53979860749879"
"0060199652";"7.0";"7.0";"4.242640687119285";"3601.8571428571427";"3601.8571428571427";"1.0";"7.0";"57.81409601634321";"-40.56954565843771"
"0060256656";"5.0";"10.0";"0.0";"852.4";"852.4";"1.0";"5.0";"27.93667007150153";"-61.446647033334564"
"0060391626";"15.0";"9.75";"0.5";"2318.8";"2318.8";"1.0";"15.0";"90.1685393258427";"-8.83827664299858"
"0060392452";"19.0";"8.5";"1.2692955176439846";"1502.0526315789473";"1502.0526315789473";"1.0";"19.0";"94.43309499489274";"-5.278037754214694"
"0060393823";"8.0";"8.0";"0.0";"2480.125";"2480.125";"1.0";"8.0";"66.70071501532176";"-21.235020135603264"
"0060502258";"24.0";"7.333333333333333";"2.6457513110645907";"2004.5416666666667";"2004.5416666666667";"1.0";"24.0";"96.88457609805924";"-2.956384628977432"
"0060505885";"6.0";"8.0";"N/A";"2479.1666666666665";"2479.1666666666665";"1.0";"6.0";"45.99080694586313";"-49.403545537096946"
"0060508302";"5.0";"8.0";"N/A";"2347.4";"2347.4";"1.0";"5.0";"27.93667007150153";"-62.80659510214338"
"0060512822";"12.0";"8.0";"2.6457513110645907";"2616.3333333333335";"2616.3333333333335";"1.0";"12.0";"84.3973442288049";"-13.032061808196076"
"0060516283";"5.0";"8.5";"0.7071067811865476";"1826.0";"1826.0";"1.0";"5.0";"27.93667007150153";"-46.3573902985082"
"0060529709";"7.0";"N/A";"N/A";"1305.7142857142858";"1305.7142857142858";"1.0";"7.0";"57.81409601634321";"-36.63575792718162"
"0060540753";"6.0";"7.5";"0.7071067811865476";"3633.5";"3633.5";"1.0";"6.0";"45.99080694586313";"-46.82321447575323"
"0060542845";"5.0";"N/A";"N/A";"2817.0";"2817.0";"1.0";"5.0";"27.93667007150153";"-58.83710467695676"
"0060549270";"5.0";"N/A";"N/A";"2054.8";"2054.8";"1.0";"5.0";"27.93667007150153";"-62.19315790642771"
"0060652934";"6.0";"6.666666666666667";"2.0816659994661326";"2627.1666666666665";"2627.1666666666665";"1.0";"6.0";"45.99080694586313";"-46.151354689969395"
"0060740450";"5.0";"8.0";"N/A";"1201.8";"1201.8";"1.0";"5.0";"27.93667007150153";"-69.55115855556761"
"0060801115";"6.0";"N/A";"N/A";"1521.0";"1521.0";"1.0";"6.0";"45.99080694586313";"-24.453853878544535"
"0060803320";"5.0";"10.0";"0.0";"1594.2";"1594.2";"1.0";"5.0";"27.93667007150153";"-18.243141677930474"
"0060808934";"7.0";"N/A";"N/A";"1843.0";"1843.0";"1.0";"7.0";"57.81409601634321";"-18.320275940813566"
"0060809248";"5.0";"N/A";"N/A";"772.4";"772.4";"1.0";"5.0";"27.93667007150153";"-61.446647033334564"
"0060809396";"5.0";"N/A";"N/A";"1368.2";"1368.2";"1.0";"5.0";"27.93667007150153";"10.72472589753204"
"0060809736";"5.0";"10.0";"N/A";"3621.8";"3621.8";"1.0";"5.0";"27.93667007150153";"-39.91143119432126"
"0060809833";"9.0";"9.666666666666666";"0.5773502691896257";"2000.4444444444443";"2000.4444444444443";"1.0";"9.0";"73.49336057201226";"-21.797129528604415"
"0060812494";"6.0";"7.0";"N/A";"1251.5";"1251.5";"1.0";"6.0";"45.99080694586313";"-31.532724375136553"
"0060830956";"8.0";"9.0";"0.0";"2411.875";"2411.875";"1.0";"8.0";"66.70071501532176";"-24.32817170976749"
"0060914653";"6.0";"6.5";"2.1213203435596424";"3728.3333333333335";"3728.3333333333335";"1.0";"6.0";"45.99080694586313";"-48.6148405711768"
"0060915544";"24.0";"9.0";"0.816496580927726";"1654.2916666666667";"1654.2916666666667";"1.0";"24.0";"96.88457609805924";"-2.680500175877796"
"006091565X";"5.0";"7.0";"N/A";"2080.2";"2080.2";"1.0";"5.0";"27.93667007150153";"-65.67254771493145"
"0060916338";"5.0";"N/A";"N/A";"2307.0";"2307.0";"1.0";"5.0";"27.93667007150153";"-52.069821327394926"
"0060916508";"8.0";"8.666666666666666";"1.5275252316519468";"2686.25";"2686.25";"1.0";"8.0";"66.70071501532176";"-31.024049671468248"
"0060917016";"8.0";"7.5";"0.7071067811865476";"2928.125";"2928.125";"1.0";"8.0";"66.70071501532176";"-24.935117506586707"
"0060920084";"9.0";"7.5";"1.0488088481701516";"2317.5555555555557";"2317.5555555555557";"1.0";"9.0";"73.49336057201226";"-21.90099191094781"
"0060921145";"18.0";"7.285714285714286";"1.799470821684875";"1774.5";"1774.5";"1.0";"18.0";"93.66700715015321";"-5.352791616480999"
"0060922532";"18.0";"8.5";"0.8366600265340756";"1810.1666666666667";"1810.1666666666667";"1.0";"18.0";"93.66700715015321";"-4.690668929041863"
"0060924349";"6.0";"N/A";"N/A";"753.8333333333334";"753.8333333333334";"1.0";"6.0";"45.99080694586313";"-40.16628490743126"
"0060925000";"6.0";"8.0";"N/A";"1451.0";"1451.0";"1.0";"6.0";"45.99080694586313";"-38.01114047380581"
"0060926317";"12.0";"6.666666666666667";"2.0816659994661326";"2797.3333333333335";"2797.3333333333335";"1.0";"12.0";"84.3973442288049";"-13.032061808196076"
"0060927542";"5.0";"7.0";"1.4142135623730951";"1537.6";"1537.6";"1.0";"5.0";"27.93667007150153";"-37.06819847767081"
"0060927569";"5.0";"10.0";"N/A";"1174.4";"1174.4";"1.0";"5.0";"27.93667007150153";"-64.71506637770327"
"0060928336";"53.0";"8.166666666666666";"1.898963034411309";"1304.4905660377358";"1304.4905660377358";"1.0";"53.0";"99.87231869254342";"-0.11794420911189718"
"0060929790";"7.0";"8.75";"1.5";"2709.4285714285716";"2709.4285714285716";"1.0";"7.0";"57.81409601634321";"-39.105735207285484"
"0060929871";"13.0";"8.444444444444445";"1.9436506316151003";"327.7692307692308";"327.7692307692308";"1.0";"13.0";"86.72114402451481";"-11.555389568474482"
"006092988X";"8.0";"9.666666666666666";"0.5773502691896257";"2255.75";"2255.75";"1.0";"8.0";"66.70071501532176";"-30.258064601685703"
"0060930187";"8.0";"10.0";"N/A";"2134.25";"2134.25";"1.0";"8.0";"66.70071501532176";"-29.68682149879703"
"0060930535";"37.0";"7.555555555555555";"2.4037008503093262";"1284.081081081081";"1284.081081081081";"1.0";"37.0";"99.20837589376916";"-0.7234644178179934"
"0060931418";"9.0";"9.5";"0.7071067811865476";"2358.4444444444443";"2358.4444444444443";"1.0";"9.0";"73.49336057201226";"-21.797129528604415"
"0060932759";"10.0";"9.0";"N/A";"2759.6";"2759.6";"1.0";"10.0";"78.06435137895812";"-19.825943979691672"
"0060934417";"23.0";"7.625";"1.685018016012207";"1745.1739130434783";"1745.1739130434783";"1.0";"23.0";"96.60367722165475";"-3.1918437131066923"
"0060934425";"5.0";"7.0";"N/A";"3464.2";"3464.2";"1.0";"5.0";"27.93667007150153";"-55.24411538776494"
"0060934700";"6.0";"8.666666666666666";"0.5773502691896257";"728.0";"728.0";"1.0";"6.0";"45.99080694586313";"-43.39251015897297"
"0060936231";"7.0";"8.0";"1.4142135623730951";"1380.7142857142858";"1380.7142857142858";"1.0";"7.0";"57.81409601634321";"-35.98986373698363"
"0060938455";"24.0";"8.333333333333334";"1.3706888336846839";"1341.4583333333333";"1341.4583333333333";"1.0";"24.0";"96.88457609805924";"-2.884979241116355"
"0060958022";"9.0";"6.333333333333333";"2.8867513459481287";"2793.777777777778";"2793.777777777778";"1.0";"9.0";"73.49336057201226";"-25.218096747039993"
"0060959037";"10.0";"9.0";"0.0";"2348.8";"2348.8";"1.0";"10.0";"78.06435137895812";"-21.45528510270367"
"0060959355";"5.0";"7.5";"3.5355339059327378";"1774.8";"1774.8";"1.0";"5.0";"27.93667007150153";"-61.446647033334564"
"0060970790";"7.0";"8.333333333333334";"0.5773502691896257";"2500.0";"2500.0";"1.0";"7.0";"57.81409601634321";"-32.6565304036503"
"0060971479";"5.0";"N/A";"N/A";"3708.8";"3708.8";"1.0";"5.0";"27.93667007150153";"-53.2252903309652"
"0060972122";"7.0";"8.0";"0.0";"1572.5714285714287";"1572.5714285714287";"1.0";"7.0";"57.81409601634321";"-31.56922108849289"
"0060973277";"5.0";"10.0";"N/A";"1537.2";"1537.2";"1.0";"5.0";"27.93667007150153";"-56.065277348167406"
"0060973684";"6.0";"N/A";"N/A";"1255.3333333333333";"1255.3333333333333";"1.0";"6.0";"45.99080694586313";"-26.485661733137192"
"0060973897";"6.0";"7.0";"1.7320508075688772";"2832.0";"2832.0";"1.0";"6.0";"45.99080694586313";"-42.40257182726248"
"0060975547";"6.0";"10.0";"N/A";"2928.0";"2928.0";"1.0";"6.0";"45.99080694586313";"-44.75245822778179"
"0060976497";"5.0";"N/A";"N/A";"4277.8";"4277.8";"1.0";"5.0";"27.93667007150153";"-65.67254771493145"
"0060976624";"5.0";"6.0";"N/A";"3157.0";"3157.0";"1.0";"5.0";"27.93667007150153";"-52.069821327394926"
"0060976845";"33.0";"7.888888888888889";"1.6158932858054431";"1590.090909090909";"1590.090909090909";"1.0";"33.0";"98.74872318692543";"-1.1603972285241042"
"0060977337";"5.0";"7.333333333333333";"2.0816659994661326";"3970.2";"3970.2";"1.0";"5.0";"27.93667007150153";"-60.45670870162407"
"0060977477";"8.0";"7.333333333333333";"2.0816659994661326";"2983.5";"2983.5";"1.0";"8.0";"66.70071501532176";"-24.042550158323152"
"0060977493";"17.0";"8.666666666666666";"1.1547005383792517";"1895.1176470588234";"1895.1176470588234";"1.0";"17.0";"92.62002042900919";"-6.87040475761853"
"0060981180";"7.0";"7.666666666666667";"1.5275252316519465";"2324.4285714285716";"2324.4285714285716";"1.0";"7.0";"57.81409601634321";"-31.56922108849289"
"0060987049";"8.0";"N/A";"N/A";"1280.125";"1280.125";"1.0";"8.0";"66.70071501532176";"-25.951021433883042"
"0060987103";"30.0";"8.375";"1.407885953173359";"1310.9";"1310.9";"1.0";"30.0";"98.34014300306436";"-1.4359037350076989"
"0060987529";"18.0";"7.428571428571429";"1.3972762620115438";"2022.7222222222222";"2022.7222222222222";"1.0";"18.0";"93.66700715015321";"-5.875349227646211"
"0060987561";"22.0";"9.0";"0.8944271909999159";"2115.0454545454545";"2115.0454545454545";"1.0";"22.0";"96.22063329928498";"-3.36716287078967"
"006099486X";"13.0";"9.0";"1.0";"2491.230769230769";"2491.230769230769";"1.0";"13.0";"86.72114402451481";"-11.211345426961984"
"0061000019";"5.0";"8.0";"N/A";"3873.0";"3873.0";"1.0";"5.0";"27.93667007150153";"-62.19315790642771"
"0061000027";"11.0";"6.0";"1.4142135623730951";"2604.3636363636365";"2604.3636363636365";"1.0";"11.0";"81.89479060265577";"-12.821210695624004"
"0061000043";"11.0";"8.5";"0.7071067811865476";"2816.181818181818";"2816.181818181818";"1.0";"11.0";"81.89479060265577";"-15.06398901435169"
"0061000078";"6.0";"8.0";"N/A";"3080.8333333333335";"3080.8333333333335";"1.0";"6.0";"45.99080694586313";"-41.39965069775907"
"0061000175";"9.0";"8.333333333333334";"0.5773502691896257";"2702.6666666666665";"2702.6666666666665";"1.0";"9.0";"73.49336057201226";"-21.112286945027662"
"0061000280";"6.0";"N/A";"N/A";"2065.8333333333335";"2065.8333333333335";"1.0";"6.0";"45.99080694586313";"-44.75245822778179"
"0061000299";"7.0";"N/A";"N/A";"2123.0";"2123.0";"1.0";"7.0";"57.81409601634321";"-31.069383373465293"
"0061001058";"5.0";"8.0";"N/A";"4035.6";"4035.6";"1.0";"5.0";"27.93667007150153";"-46.3573902985082"
"0061006629";"7.0";"8.333333333333334";"1.5275252316519468";"1615.857142857143";"1615.857142857143";"1.0";"7.0";"57.81409601634321";"-32.31573196158603"
"0061009059";"20.0";"7.833333333333333";"1.7494587907710375";"1977.7";"1977.7";"1.0";"20.0";"95.07150153217569";"-4.639631216931747"
"0061013315";"11.0";"N/A";"N/A";"1588.909090909091";"1588.909090909091";"1.0";"11.0";"81.89479060265577";"-12.710856914384152"
"006101351X";"37.0";"7.5";"1.927248223318863";"1686.6216216216217";"1686.6216216216217";"1.0";"37.0";"99.20837589376916";"-0.6358305327157439"
"0061014591";"6.0";"7.5";"0.7071067811865476";"1814.5";"1814.5";"1.0";"6.0";"45.99080694586313";"-38.777125543588355"
"0061015725";"7.0";"7.333333333333333";"1.5275252316519465";"3232.5714285714284";"3232.5714285714284";"1.0";"7.0";"57.81409601634321";"-41.13105166298168"
"0061020400";"5.0";"8.666666666666666";"1.5275252316519468";"825.8";"825.8";"1.0";"5.0";"27.93667007150153";"-54.289879749985"
"0061020672";"5.0";"N/A";"N/A";"3287.0";"3287.0";"1.0";"5.0";"27.93667007150153";"-49.58686124949815"
"0061020680";"11.0";"8.666666666666666";"0.5773502691896257";"1044.2727272727273";"1044.2727272727273";"1.0";"11.0";"81.89479060265577";"-9.741041919252694"
"0061020699";"9.0";"8.0";"2.8284271247461903";"564.8888888888889";"564.8888888888889";"1.0";"9.0";"73.49336057201226";"-17.535526153076987"
"0061020702";"13.0";"8.666666666666666";"1.3662601021279464";"1444.6923076923076";"1444.6923076923076";"1.0";"13.0";"86.72114402451481";"-6.498589828130434"
"0061020710";"11.0";"8.75";"0.9574271077563381";"962.3636363636364";"962.3636363636364";"1.0";"11.0";"81.89479060265577";"-15.78128859241076"
"006103004X";"5.0";"9.0";"N/A";"1112.4";"1112.4";"1.0";"5.0";"27.93667007150153";"-59.999065079423495"
"0061030244";"6.0";"N/A";"N/A";"2234.1666666666665";"2234.1666666666665";"1.0";"6.0";"45.99080694586313";"-42.40257182726248"
"0061030430";"6.0";"N/A";"N/A";"2889.3333333333335";"2889.3333333333335";"1.0";"6.0";"45.99080694586313";"-49.01081590386099"
"0061030597";"7.0";"N/A";"N/A";"3492.1428571428573";"3492.1428571428573";"1.0";"7.0";"57.81409601634321";"-38.917484639288084"
"0061030635";"8.0";"N/A";"N/A";"3517.0";"3517.0";"1.0";"8.0";"66.70071501532176";"-29.31032036280223"
"0061030643";"9.0";"6.666666666666667";"0.5773502691896258";"3408.6666666666665";"3408.6666666666665";"1.0";"9.0";"73.49336057201226";"-21.641335955089332"
"0061030651";"6.0";"6.5";"2.1213203435596424";"2422.8333333333335";"2422.8333333333335";"1.0";"6.0";"45.99080694586313";"-34.01568445303333"
"0061031410";"8.0";"7.5";"3.5355339059327378";"3680.375";"3680.375";"1.0";"8.0";"66.70071501532176";"-29.125315494253044"
"0061031429";"7.0";"N/A";"N/A";"3123.5714285714284";"3123.5714285714284";"1.0";"7.0";"57.81409601634321";"-37.47639408427347"
"0061032042";"5.0";"N/A";"N/A";"2165.2";"2165.2";"1.0";"5.0";"27.93667007150153";"-56.065277348167406"
"0061032425";"5.0";"N/A";"N/A";"1756.0";"1756.0";"1.0";"5.0";"27.93667007150153";"-61.774462677605904"
"0061040347";"5.0";"10.0";"N/A";"4837.6";"4837.6";"1.0";"5.0";"27.93667007150153";"-64.43918192460362"
"0061041998";"6.0";"6.5";"2.1213203435596424";"3777.6666666666665";"3777.6666666666665";"1.0";"6.0";"45.99080694586313";"-35.171153456603605"
"0061042781";"5.0";"N/A";"N/A";"1229.0";"1229.0";"1.0";"5.0";"27.93667007150153";"-46.3573902985082"
"0061044431";"5.0";"8.0";"N/A";"4476.2";"4476.2";"1.0";"5.0";"27.93667007150153";"-63.390821002824985"
"0061053104";"6.0";"7.5";"0.7071067811865476";"3314.1666666666665";"3314.1666666666665";"1.0";"6.0";"45.99080694586313";"-34.01568445303333"
"0061054143";"7.0";"N/A";"N/A";"1508.142857142857";"1508.142857142857";"1.0";"7.0";"57.81409601634321";"N/A"
"0061054151";"9.0";"7.5";"0.7071067811865476";"2556.5555555555557";"2556.5555555555557";"1.0";"9.0";"73.49336057201226";"-19.927606646423314"
"0061054437";"7.0";"7.75";"1.8929694486000912";"1644.4285714285713";"1644.4285714285713";"1.0";"7.0";"57.81409601634321";"-26.953836473108275"
"0061054887";"9.0";"8.666666666666666";"1.5275252316519468";"979.8888888888889";"979.8888888888889";"1.0";"9.0";"73.49336057201226";"-11.985380096601816"
"0061054895";"6.0";"8.0";"N/A";"1413.0";"1413.0";"1.0";"6.0";"45.99080694586313";"-43.39251015897297"
"0061054909";"5.0";"6.0";"N/A";"1166.4";"1166.4";"1.0";"5.0";"27.93667007150153";"-59.45378757212067"
"0061056774";"11.0";"7.0";"1.4142135623730951";"2839.181818181818";"2839.181818181818";"1.0";"11.0";"81.89479060265577";"-10.247371033176748"
"0061056871";"5.0";"9.0";"N/A";"3658.4";"3658.4";"1.0";"5.0";"27.93667007150153";"-53.2252903309652"
"0061056901";"6.0";"9.0";"N/A";"3346.0";"3346.0";"1.0";"6.0";"45.99080694586313";"-28.303253424146604"
"006105691X";"5.0";"9.0";"N/A";"865.8";"865.8";"1.0";"5.0";"27.93667007150153";"-46.3573902985082"
"0061057363";"6.0";"8.0";"1.4142135623730951";"2229.0";"2229.0";"1.0";"6.0";"45.99080694586313";"-39.48793372275095"
"0061057894";"9.0";"6.666666666666667";"0.5773502691896258";"2754.0";"2754.0";"1.0";"9.0";"73.49336057201226";"-15.889956532823831"
"0061057908";"7.0";"6.0";"0.0";"1064.0";"1064.0";"1.0";"7.0";"57.81409601634321";"-16.479964353666524"
"0061059056";"6.0";"9.333333333333334";"0.5773502691896257";"1254.3333333333333";"1254.3333333333333";"1.0";"6.0";"45.99080694586313";"-38.777125543588355"
"0061091464";"8.0";"8.0";"N/A";"1557.375";"1557.375";"1.0";"8.0";"66.70071501532176";"-23.769911404671745"
"0061091790";"9.0";"N/A";"N/A";"1778.4444444444443";"1778.4444444444443";"1.0";"9.0";"73.49336057201226";"-22.793559259211364"
"0061091944";"8.0";"9.0";"N/A";"1670.0";"1670.0";"1.0";"8.0";"66.70071501532176";"-24.32817170976749"
"0061092002";"10.0";"7.0";"4.242640687119285";"1259.9";"1259.9";"1.0";"10.0";"78.06435137895812";"-12.406275041035386"
"0061092029";"5.0";"N/A";"N/A";"1322.6";"1322.6";"1.0";"5.0";"27.93667007150153";"-54.289879749985"
"0061092045";"9.0";"10.0";"N/A";"2549.0";"2549.0";"1.0";"9.0";"73.49336057201226";"-21.112286945027662"
"006109207X";"6.0";"N/A";"N/A";"1993.8333333333333";"1993.8333333333333";"1.0";"6.0";"45.99080694586313";"-40.16628490743126"
"0061092088";"6.0";"8.0";"N/A";"3210.0";"3210.0";"1.0";"6.0";"45.99080694586313";"-46.151354689969395"
"0061092177";"8.0";"9.6";"0.5477225575051661";"2499.5";"2499.5";"1.0";"8.0";"66.70071501532176";"-25.951021433883042"
"0061092193";"5.0";"6.5";"2.1213203435596424";"3122.8";"3122.8";"1.0";"5.0";"27.93667007150153";"-52.069821327394926"
"0061092533";"5.0";"8.0";"N/A";"4793.6";"4793.6";"1.0";"5.0";"27.93667007150153";"-61.774462677605904"
"0061092606";"9.0";"N/A";"N/A";"1613.4444444444443";"1613.4444444444443";"1.0";"9.0";"73.49336057201226";"-19.525139914842654"
"0061092614";"9.0";"7.5";"2.1213203435596424";"1063.6666666666667";"1063.6666666666667";"1.0";"9.0";"73.49336057201226";"-20.310599181314572"
"0061092622";"5.0";"6.0";"N/A";"1022.0";"1022.0";"1.0";"5.0";"27.93667007150153";"-39.91143119432126"
"0061092800";"6.0";"8.0";"N/A";"2111.3333333333335";"2111.3333333333335";"1.0";"6.0";"45.99080694586313";"-37.18997851340335"
"0061092827";"5.0";"N/A";"N/A";"2896.8";"2896.8";"1.0";"5.0";"27.93667007150153";"-58.22042178179286"
"006109286X";"6.0";"8.0";"2.8284271247461903";"4457.833333333333";"4457.833333333333";"1.0";"6.0";"45.99080694586313";"-32.88942674449714"
"0061092886";"9.0";"8.0";"1.7320508075688772";"2806.777777777778";"2806.777777777778";"1.0";"9.0";"73.49336057201226";"-20.498849749311987"
"0061093092";"5.0";"7.0";"2.8284271247461903";"4321.4";"4321.4";"1.0";"5.0";"27.93667007150153";"-63.69916245040694"
"0061093335";"5.0";"N/A";"N/A";"2433.8";"2433.8";"1.0";"5.0";"27.93667007150153";"-65.8672896818253"
"0061093343";"6.0";"8.0";"N/A";"4013.6666666666665";"4013.6666666666665";"1.0";"6.0";"45.99080694586313";"-45.03807977922612"
"0061093653";"7.0";"7.0";"1.4142135623730951";"2265.4285714285716";"2265.4285714285716";"1.0";"7.0";"57.81409601634321";"-30.579282756782398"
"0061094129";"5.0";"7.0";"N/A";"3187.2";"3187.2";"1.0";"5.0";"27.93667007150153";"-66.05554024982271"
"0061094595";"6.0";"N/A";"N/A";"821.0";"821.0";"1.0";"6.0";"45.99080694586313";"-38.777125543588355"
"0061095540";"5.0";"N/A";"N/A";"2625.6";"2625.6";"1.0";"5.0";"27.93667007150153";"-62.19315790642771"
"0061095869";"6.0";"N/A";"N/A";"1923.1666666666667";"1923.1666666666667";"1.0";"6.0";"45.99080694586313";"-38.777125543588355"
"0061096083";"8.0";"8.0";"N/A";"3256.0";"3256.0";"1.0";"8.0";"66.70071501532176";"-23.429112962607476"
"0061096113";"11.0";"6.0";"N/A";"2871.4545454545455";"2871.4545454545455";"1.0";"11.0";"81.89479060265577";"-15.06398901435169"
"0061096857";"5.0";"8.0";"N/A";"1187.8";"1187.8";"1.0";"5.0";"27.93667007150153";"-56.065277348167406"
"006109692X";"5.0";"6.0";"N/A";"2213.8";"2213.8";"1.0";"5.0";"27.93667007150153";"N/A"
"0061097101";"19.0";"7.333333333333333";"2.0816659994661326";"1996.578947368421";"1996.578947368421";"1.0";"19.0";"94.43309499489274";"-4.995661902218586"
"0061097314";"13.0";"8.75";"0.9574271077563381";"2591.4615384615386";"2591.4615384615386";"1.0";"13.0";"86.72114402451481";"-11.662497650266104"
"0061097659";"6.0";"N/A";"N/A";"1858.5";"1858.5";"1.0";"6.0";"45.99080694586313";"-48.00140337546112"
"0061097853";"9.0";"7.5";"0.7071067811865476";"2796.6666666666665";"2796.6666666666665";"1.0";"9.0";"73.49336057201226";"-22.22231615632269"
"0061097861";"9.0";"8.5";"0.5773502691896257";"2871.4444444444443";"2871.4444444444443";"1.0";"9.0";"73.49336057201226";"-21.222640726267514"
"0061098035";"8.0";"9.0";"N/A";"3783.125";"3783.125";"1.0";"8.0";"66.70071501532176";"-27.103244738005074"
"0061098361";"5.0";"N/A";"N/A";"3062.0";"3062.0";"1.0";"5.0";"27.93667007150153";"-67.35382002911516"
"006109868X";"9.0";"10.0";"N/A";"1242.888888888889";"1242.888888888889";"1.0";"9.0";"73.49336057201226";"-22.43004092100948"
"0061098795";"8.0";"7.333333333333333";"0.5773502691896258";"2544.25";"2544.25";"1.0";"8.0";"66.70071501532176";"-30.32946998954678"
"0061099015";"14.0";"7.0";"3.605551275463989";"2240.6428571428573";"2240.6428571428573";"1.0";"14.0";"88.61082737487231";"-4.407673111982604"
"0061099155";"9.0";"N/A";"N/A";"3107.1111111111113";"3107.1111111111113";"1.0";"9.0";"73.49336057201226";"-17.535526153076987"
"006109918X";"14.0";"8.0";"0.0";"2090.6428571428573";"2090.6428571428573";"1.0";"14.0";"88.61082737487231";"-5.193132378454521"
"006109921X";"12.0";"9.0";"N/A";"2576.6666666666665";"2576.6666666666665";"1.0";"12.0";"84.3973442288049";"-12.75942305454467"
"0061099287";"5.0";"N/A";"N/A";"2024.6";"2024.6";"1.0";"5.0";"27.93667007150153";"-44.53979860749879"
