"ISBN";"count";"rating-mean";"rating-std";"group-size";"group-weight";"normalized-weight"
"0060925000";"7.0";"9.0";"N/A";"1027.2857142857142";"1.4285714285714286";"0.0013906271728549577"
"0060926317";"16.0";"7.0";"2.6457513110645907";"2222.625";"2.75";"0.0012372757437714415"
"0060927216";"8.0";"10.0";"N/A";"646.375";"1.875";"0.0029007928833881262"
"0060927569";"7.0";"4.0";"N/A";"1296.0";"1.7142857142857142";"0.0013227513227513227"
"0060928336";"86.0";"8.55";"1.669383750149485";"942.5697674418604";"1.8255813953488371";"0.0019368130173572987"
"0060929596";"7.0";"10.0";"0.0";"333.42857142857144";"1.4285714285714286";"0.004284490145672665"
"0060929790";"9.0";"9.0";"1.4142135623730951";"2273.0";"2.4444444444444446";"0.0010754265043750307"
"0060929871";"27.0";"7.833333333333333";"1.1146408580454257";"361.5925925925926";"2.074074074074074";"0.005735941821161527"
"006092988X";"15.0";"9.714285714285714";"0.48795003647426666";"1483.4";"2.466666666666667";"0.0016628466136353421"
"0060930187";"9.0";"9.0";"1.4142135623730951";"1891.111111111111";"2.4444444444444446";"0.001292596944770858"
"0060930535";"63.0";"8.11111111111111";"1.9063018984684916";"877.9206349206349";"1.8888888888888888";"0.0021515485725650436"
"0060931418";"9.0";"7.333333333333333";"2.0816659994661326";"2129.8888888888887";"3.0";"0.0014085241796650844"
"0060932139";"11.0";"8.0";"1.4142135623730951";"282.27272727272725";"2.272727272727273";"0.008051529790660227"
"0060932759";"17.0";"7.666666666666667";"2.0816659994661326";"1798.2941176470588";"2.5294117647058822";"0.0014065617742304798"
"0060932813";"6.0";"8.0";"1.4142135623730951";"3956.6666666666665";"3.1666666666666665";"0.0008003369839932603"
"0060934417";"35.0";"7.545454545454546";"1.8635254955935734";"1456.5714285714287";"1.6571428571428573";"0.0011377010592389172"
"0060934425";"6.0";"7.0";"N/A";"2928.8333333333335";"2.8333333333333335";"0.0009673931599613043"
"0060934700";"8.0";"8.333333333333334";"1.1547005383792517";"636.125";"3.125";"0.0049125564943996855"
"0060934719";"8.0";"8.0";"0.0";"1976.125";"3.625";"0.0018343981276488076"
"0060934913";"6.0";"N/A";"N/A";"923.5";"2.3333333333333335";"0.002526619743728569"
"0060935464";"10.0";"8.666666666666666";"1.96638416050035";"1678.9";"2.5";"0.0014890702245517898"
"0060936363";"7.0";"9.0";"N/A";"1007.8571428571429";"1.5714285714285714";"0.001559177888022679"
"0060938455";"33.0";"8.76923076923077";"1.0919284281983377";"1153.5454545454545";"2.1818181818181817";"0.0018914020017337851"
"0060955775";"8.0";"9.0";"1.4142135623730951";"503.25";"1.75";"0.003477396920019871"
"0060958022";"20.0";"7.75";"2.2519832529192065";"1487.45";"2.25";"0.0015126558875928602"
"0060959037";"16.0";"8.0";"1.4142135623730951";"1432.625";"2.125";"0.001483291161329727"
"0060964049";"14.0";"6.0";"2.8284271247461903";"1911.2142857142858";"2.857142857142857";"0.0014949359046230893"
"0060971479";"6.0";"7.5";"0.7071067811865476";"3235.3333333333335";"3.5";"0.0010818050690294663"
"0060972122";"9.0";"7.5";"0.7071067811865476";"1638.888888888889";"2.6666666666666665";"0.0016271186440677966"
"0060972459";"7.0";"4.0";"N/A";"2684.8571428571427";"3.0";"0.0011173778865595403"
"0060973323";"6.0";"N/A";"N/A";"760.5";"1.5";"0.0019723865877712033"
"0060975547";"7.0";"9.5";"0.7071067811865476";"2205.8571428571427";"3.2857142857142856";"0.0014895408328476135"
"0060976497";"14.0";"6.0";"0.816496580927726";"1909.2142857142858";"3.2142857142857144";"0.0016835646675895095"
"0060976845";"47.0";"7.538461538461538";"1.8081014266989472";"1186.468085106383";"1.851063829787234";"0.0015601463309662148"
"0060977477";"10.0";"8.666666666666666";"0.5773502691896257";"2384.1";"2.6";"0.0010905582819512605"
"0060977493";"28.0";"8.555555555555555";"1.3333333333333333";"1144.0";"2.0";"0.0017482517482517483"
"0060977744";"7.0";"9.0";"1.4142135623730951";"3563.0";"3.5714285714285716";"0.00100236558277535"
"0060981180";"9.0";"7.0";"1.7320508075688772";"1763.4444444444443";"2.0";"0.0011341440362926092"
"0060987049";"6.0";"N/A";"N/A";"1676.5";"1.8333333333333333";"0.0010935480664081916"
"0060987103";"52.0";"7.882352941176471";"1.495090003192804";"925.7115384615385";"2.1346153846153846";"0.0023059185242121443"
"0060987529";"32.0";"7.615384615384615";"1.0439078454267838";"1327.375";"2.03125";"0.001530275920519823"
"0060987561";"34.0";"9.285714285714286";"0.9138735334633754";"1551.4705882352941";"1.911764705882353";"0.0012322274881516589"
"006098824X";"15.0";"6.5";"1.2909944487358056";"1721.4666666666667";"2.1333333333333333";"0.0012392533498567114"
"0060989238";"7.0";"9.0";"N/A";"2826.1428571428573";"3.0";"0.0010615174644897133"
"006099486X";"16.0";"8.666666666666666";"1.5275252316519468";"2181.25";"2.375";"0.0010888252148997136"
"0061000019";"7.0";"N/A";"N/A";"2950.0";"3.0";"0.001016949152542373"
"0061000027";"14.0";"8.0";"1.1547005383792515";"2391.4285714285716";"2.7857142857142856";"0.001164874551971326"
"0061000035";"6.0";"8.5";"2.1213203435596424";"3578.3333333333335";"3.0";"0.0008383791336748951"
"0061000043";"17.0";"7.333333333333333";"2.0816659994661326";"2135.823529411765";"2.2941176470588234";"0.001074113856068743"
"0061000175";"16.0";"8.0";"0.0";"1698.5625";"3.1875";"0.0018765868197372778"
"0061000280";"6.0";"7.0";"N/A";"1966.8333333333333";"2.3333333333333335";"0.0011863401406660454"
"0061000299";"8.0";"8.5";"0.7071067811865476";"1560.625";"1.75";"0.0011213456147376852"
"0061002747";"6.0";"N/A";"N/A";"703.3333333333334";"2.8333333333333335";"0.004028436018957346"
"0061005126";"6.0";"7.5";"2.1213203435596424";"3709.1666666666665";"2.8333333333333335";"0.0007638732869018199"
"0061006629";"8.0";"8.333333333333334";"1.5275252316519468";"1505.375";"1.5";"0.0009964294610977332"
"0061007129";"8.0";"N/A";"N/A";"1018.875";"1.875";"0.001840264998159735"
"0061007226";"6.0";"5.666666666666667";"2.309401076758503";"830.0";"1.8333333333333333";"0.0022088353413654616"
"0061009059";"35.0";"7.6923076923076925";"1.6012815380508711";"1330.2571428571428";"2.0";"0.001503468717111622"
"0061009431";"6.0";"5.0";"0.0";"1366.5";"2.3333333333333335";"0.001707525307964386"
"0061009504";"6.0";"6.5";"0.7071067811865476";"1332.5";"2.8333333333333335";"0.0021263289555972483"
"0061009881";"7.0";"8.0";"1.4142135623730951";"1300.2857142857142";"1.4285714285714286";"0.0010986596352450012"
"0061013315";"9.0";"6.0";"N/A";"1567.0";"1.5555555555555556";"0.0009926965893781465"
"0061013412";"8.0";"7.0";"0.0";"3433.5";"2.75";"0.000800931993592544"
"0061013420";"7.0";"N/A";"N/A";"3430.0";"2.2857142857142856";"0.0006663890045814244"
"0061013439";"12.0";"5.5";"0.7071067811865476";"2436.0833333333335";"2.6666666666666665";"0.0010946533027742617"
"006101351X";"69.0";"7.733333333333333";"1.7915143899851347";"1064.144927536232";"1.8840579710144927";"0.0017704900171601338"
"0061014176";"6.0";"10.0";"N/A";"1908.0";"1.5";"0.0007861635220125787"
"006101432X";"7.0";"7.5";"0.7071067811865476";"2727.5714285714284";"2.142857142857143";"0.000785628240716493"
"0061014591";"6.0";"N/A";"N/A";"1901.0";"1.5";"0.0007890583903208837"
"0061015725";"24.0";"7.777777777777778";"1.4813657362192647";"1166.3333333333333";"2.2083333333333335";"0.0018933981137467851"
"0061020397";"6.0";"6.5";"2.1213203435596424";"1460.1666666666667";"1.6666666666666667";"0.001141422212076247"
"0061020400";"8.0";"8.333333333333334";"1.5275252316519468";"684.625";"2.875";"0.004199379222201935"
"0061020613";"6.0";"9.0";"N/A";"1550.3333333333333";"1.8333333333333333";"0.0011825413889486132"
"006102063X";"7.0";"7.75";"0.9574271077563381";"876.8571428571429";"2.0";"0.002280873248615184"
"0061020648";"8.0";"9.0";"1.0";"1316.375";"2.25";"0.0017092393884721299"
"0061020656";"11.0";"8.25";"1.2583057392117916";"1316.7272727272727";"1.9090909090909092";"0.0014498757249378626"
"0061020664";"8.0";"9.0";"1.0";"933.625";"2.5";"0.0026777346364975233"
"0061020672";"8.0";"8.0";"N/A";"2578.0";"3.5";"0.0013576415826221878"
"0061020680";"12.0";"8.666666666666666";"1.5275252316519468";"1173.1666666666667";"2.25";"0.0019178860633612728"
"0061020699";"14.0";"7.666666666666667";"1.5275252316519465";"748.5714285714286";"2.5";"0.0033396946564885495"
"0061020702";"15.0";"8.8";"1.3038404810405297";"1531.0";"3.0";"0.001959503592423253"
"0061020710";"19.0";"8.2";"1.4832396974191326";"881.5263157894736";"2.3157894736842106";"0.002627022508806496"
"006103004X";"9.0";"N/A";"N/A";"819.3333333333334";"1.1111111111111112";"0.0013561160835367507"
"0061030597";"12.0";"9.0";"N/A";"2414.75";"2.0";"0.0008282430893467233"
"0061030635";"6.0";"N/A";"N/A";"4670.166666666667";"2.8333333333333335";"0.0006066878412619107"
"0061030643";"12.0";"7.5";"1.2909944487358056";"2629.5833333333335";"2.25";"0.0008556488670575185"
"0061030651";"6.0";"8.0";"0.0";"2617.6666666666665";"2.8333333333333335";"0.0010823888959633262"
"006103102X";"7.0";"8.0";"N/A";"1720.857142857143";"1.5714285714285714";"0.0009131661962477171"
"0061031070";"6.0";"N/A";"N/A";"1369.6666666666667";"1.8333333333333333";"0.0013385251886103673"
"0061031410";"10.0";"10.0";"N/A";"3102.8";"2.3";"0.0007412659533324738"
"0061031429";"7.0";"N/A";"N/A";"3122.5714285714284";"2.857142857142857";"0.0009149967975112087"
"0061031550";"8.0";"5.666666666666667";"3.511884584284246";"2727.125";"3.125";"0.0011458954026676445"
"0061031755";"6.0";"8.0";"0.0";"1463.6666666666667";"1.6666666666666667";"0.0011386927806877705"
"0061031844";"7.0";"6.0";"N/A";"679.5714285714286";"1.5714285714285714";"0.002312381753205802"
"0061031992";"14.0";"N/A";"N/A";"2158.5";"2.357142857142857";"0.001092028194182468"
"0061040347";"11.0";"10.0";"N/A";"2654.2727272727275";"2.909090909090909";"0.0010960030140082884"
"0061042005";"6.0";"7.0";"2.8284271247461903";"4005.5";"2.8333333333333335";"0.0007073607123538468"
"0061042943";"9.0";"7.333333333333333";"0.5773502691896258";"2524.5555555555557";"2.111111111111111";"0.0008362307997007174"
"0061044431";"8.0";"8.0";"N/A";"3420.0";"2.875";"0.0008406432748538011"
"0061054143";"9.0";"N/A";"N/A";"1283.3333333333333";"1.4444444444444444";"0.0011255411255411255"
"0061054151";"14.0";"6.833333333333333";"1.169045194450012";"1676.2857142857142";"2.4285714285714284";"0.0014487813192432249"
"0061054240";"7.0";"8.0";"N/A";"608.7142857142857";"2.857142857142857";"0.004693733865289838"
"0061054437";"7.0";"7.8";"1.6431676725154984";"1738.857142857143";"2.2857142857142856";"0.0013144922773578704"
"0061054887";"9.0";"8.666666666666666";"1.5275252316519468";"1035.111111111111";"2.2222222222222223";"0.0021468441391155006"
"0061054895";"9.0";"8.25";"0.5";"1224.2222222222222";"2.2222222222222223";"0.001815211472136504"
"0061054909";"10.0";"8.25";"1.2583057392117916";"652.6";"1.4";"0.0021452650934722646"
"0061056243";"6.0";"7.0";"N/A";"1599.6666666666667";"2.0";"0.001250260470931444"
"0061056774";"15.0";"7.0";"1.4142135623730951";"2350.0";"2.3333333333333335";"0.0009929078014184398"
"0061056871";"7.0";"7.0";"2.8284271247461903";"2695.8571428571427";"2.5714285714285716";"0.0009538445233426953"
"0061056898";"7.0";"6.333333333333333";"1.1547005383792517";"842.2857142857143";"2.857142857142857";"0.0033921302578018993"
"0061056901";"6.0";"10.0";"N/A";"3332.0";"3.5";"0.0010504201680672268"
"0061057088";"6.0";"7.5";"0.7071067811865476";"1337.3333333333333";"2.1666666666666665";"0.0016201395812562313"
"0061057363";"12.0";"7.666666666666667";"1.1547005383792517";"1534.4166666666667";"1.75";"0.001140498560799435"
"0061057649";"7.0";"8.8";"0.8366600265340756";"410.57142857142856";"2.142857142857143";"0.005219206680584551"
"0061057894";"9.0";"6.5";"0.7071067811865476";"2773.8888888888887";"3.888888888888889";"0.0014019627478469858"
"0061057908";"6.0";"6.0";"N/A";"1199.3333333333333";"3.0";"0.002501389660922735"
"0061059056";"6.0";"9.5";"0.7071067811865476";"1715.0";"2.0";"0.0011661807580174927"
"0061059064";"6.0";"8.75";"1.2583057392117916";"2821.3333333333335";"3.5";"0.00124054820415879"
"0061059072";"7.0";"8.5";"1.0";"602.2857142857143";"2.142857142857143";"0.0035578747628083485"
"0061090891";"8.0";"6.666666666666667";"1.5275252316519465";"3102.375";"3.375";"0.0010878762238607518"
"0061091316";"8.0";"5.666666666666667";"3.511884584284246";"2841.375";"2.875";"0.001011834059214289"
"0061091618";"7.0";"N/A";"N/A";"3356.4285714285716";"2.7142857142857144";"0.000808682698446478"
"0061091790";"13.0";"N/A";"N/A";"1554.2307692307693";"2.076923076923077";"0.0013363028953229399"
"0061092002";"12.0";"4.0";"N/A";"1057.5";"2.75";"0.0026004728132387705"
"0061092045";"15.0";"10.0";"N/A";"1759.1333333333334";"2.2666666666666666";"0.0012885132830560502"
"0061092088";"7.0";"N/A";"N/A";"3035.1428571428573";"2.142857142857143";"0.0007060152499293984"
"0061092177";"8.0";"9.2";"1.3038404810405297";"2497.5";"2.75";"0.0011011011011011012"
"0061092533";"7.0";"6.5";"2.1213203435596424";"3660.5714285714284";"2.857142857142857";"0.0007805182641273807"
"0061092606";"7.0";"8.5";"2.1213203435596424";"1299.5714285714287";"2.0";"0.001538968890843135"
"0061092614";"13.0";"8.75";"0.9574271077563381";"932.4615384615385";"1.7692307692307692";"0.0018973766705164164"
"0061092800";"9.0";"N/A";"N/A";"1581.888888888889";"2.7777777777777777";"0.0017559879188031185"
"0061092819";"6.0";"6.0";"1.7320508075688772";"812.6666666666666";"1.3333333333333333";"0.0016406890894175553"
"0061092827";"8.0";"N/A";"N/A";"1851.125";"1.875";"0.0010128975622932"
"006109286X";"6.0";"8.0";"2.8284271247461903";"4299.5";"3.6666666666666665";"0.0008528123425204481"
"0061092886";"13.0";"7.75";"1.707825127659933";"2036.0";"2.5384615384615383";"0.0012467885748828774"
"0061092894";"6.0";"N/A";"N/A";"1660.6666666666667";"1.5";"0.0009032517061421116"
"0061093106";"11.0";"6.0";"N/A";"3294.0";"2.727272727272727";"0.0008279516476237787"
"0061093327";"11.0";"N/A";"N/A";"1143.6363636363637";"2.090909090909091";"0.0018282988871224162"
"0061093335";"9.0";"8.0";"N/A";"1793.0";"1.7777777777777777";"0.0009915101939641817"
"0061093343";"7.0";"8.0";"N/A";"3146.0";"2.142857142857143";"0.0006811370447734084"
"0061093491";"6.0";"6.0";"N/A";"3373.6666666666665";"3.1666666666666665";"0.000938642426637684"
"0061093653";"9.0";"8.25";"1.707825127659933";"1846.7777777777778";"1.3333333333333333";"0.0007219782203236869"
"0061093890";"6.0";"4.0";"N/A";"1801.0";"1.1666666666666667";"0.0006477882657782714"
"0061094048";"6.0";"7.0";"N/A";"1355.0";"1.8333333333333333";"0.0013530135301353012"
"0061094129";"6.0";"7.0";"N/A";"2475.8333333333335";"2.5";"0.0010097610232245036"
"0061094145";"7.0";"8.0";"N/A";"1195.2857142857142";"2.857142857142857";"0.002390343014222541"
"0061094226";"6.0";"N/A";"N/A";"3993.0";"2.8333333333333335";"0.000709575089740379"
"0061094234";"6.0";"9.0";"N/A";"3329.1666666666665";"3.0";"0.0009011264080100125"
"0061095540";"7.0";"8.0";"N/A";"2359.5714285714284";"1.5714285714285714";"0.0006659805049343101"
"006109594X";"8.0";"8.0";"N/A";"1178.875";"1.5";"0.0012723995334535045"
"0061096113";"15.0";"7.5";"1.9148542155126762";"2300.6";"2.4";"0.0010432061201425715"
"0061097101";"23.0";"7.5";"1.9148542155126762";"1941.9565217391305";"2.1739130434782608";"0.0011194447554013207"
"0061097314";"18.0";"8.5";"1.0";"2138.4444444444443";"2.5";"0.0011690740933180922"
"0061097659";"12.0";"8.0";"N/A";"1277.75";"1.5833333333333333";"0.0012391573729863693"
"0061097853";"17.0";"7.5";"1.2909944487358056";"1797.4705882352941";"2.0";"0.0011126746735608862"
"0061097861";"9.0";"8.666666666666666";"0.5773502691896257";"2992.8888888888887";"2.6666666666666665";"0.000891000891000891"
