"ISBN";"count";"rating-mean";"rating-std";"group-size";"group-weight";"normalized-weight"
"0060987049";"8.0";"N/A";"N/A";"1280.125";"2.375";"0.0018552875695732839"
"0060987103";"30.0";"8.375";"1.407885953173359";"1310.9";"2.3666666666666667";"0.0018053754418084268"
"0060987324";"4.0";"9.0";"N/A";"652.5";"2.0";"0.0030651340996168583"
"0060987529";"18.0";"7.428571428571429";"1.3972762620115438";"2022.7222222222222";"2.7222222222222223";"0.0013458210881924799"
"0060987561";"22.0";"9.0";"0.8944271909999159";"2115.0454545454545";"2.1363636363636362";"0.0010100793019707291"
"006098824X";"4.0";"5.0";"N/A";"4793.25";"4.25";"0.0008866635372659469"
"006099486X";"13.0";"9.0";"1.0";"2491.230769230769";"2.6923076923076925";"0.0010807138887173472"
"0060995084";"4.0";"7.5";"0.7071067811865476";"4652.75";"3.0";"0.0006447799688356348"
"0061000019";"5.0";"8.0";"N/A";"3873.0";"4.8";"0.0012393493415956622"
"0061000027";"11.0";"6.0";"1.4142135623730951";"2604.3636363636365";"2.6363636363636362";"0.001012287070650656"
"0061000035";"4.0";"7.0";"N/A";"5281.75";"4.75";"0.000899323141004402"
"0061000043";"11.0";"8.5";"0.7071067811865476";"2816.181818181818";"3.3636363636363638";"0.0011943960229840534"
"0061000078";"6.0";"8.0";"N/A";"3080.8333333333335";"3.1666666666666665";"0.001027860427373546"
"0061000175";"9.0";"8.333333333333334";"0.5773502691896257";"2702.6666666666665";"3.0";"0.001110014800197336"
"0061000205";"4.0";"N/A";"N/A";"4157.75";"3.0";"0.0007215441043833805"
"0061000280";"6.0";"N/A";"N/A";"2065.8333333333335";"3.1666666666666665";"0.0015328761597418312"
"0061000299";"7.0";"N/A";"N/A";"2123.0";"2.857142857142857";"0.0013458044546127447"
"0061001058";"5.0";"8.0";"N/A";"4035.6";"2.8";"0.0006938249578749133"
"0061005126";"4.0";"6.0";"N/A";"5404.5";"4.5";"0.0008326394671107411"
"0061006629";"7.0";"8.333333333333334";"1.5275252316519468";"1615.857142857143";"3.0";"0.0018565997701352665"
"0061007153";"4.0";"N/A";"N/A";"4094.5";"3.5";"0.000854805226523385"
"0061007161";"4.0";"N/A";"N/A";"1684.25";"1.75";"0.0010390381475434169"
"0061007226";"4.0";"8.5";"2.1213203435596424";"1088.0";"4.5";"0.004136029411764706"
"0061009059";"20.0";"7.833333333333333";"1.7494587907710375";"1977.7";"2.45";"0.001238812762299641"
"0061009431";"6.0";"5.5";"0.7071067811865476";"1414.3333333333333";"2.6666666666666665";"0.0018854584020740043"
"0061009504";"4.0";"N/A";"N/A";"1559.5";"3.5";"0.0022443090734209684"
"0061012491";"4.0";"N/A";"N/A";"3922.5";"4.0";"0.0010197578075207138"
"0061012513";"4.0";"N/A";"N/A";"1845.0";"3.0";"0.0016260162601626016"
"0061013315";"11.0";"N/A";"N/A";"1588.909090909091";"2.4545454545454546";"0.001544799176107106"
"0061013412";"4.0";"7.0";"0.0";"5740.75";"4.75";"0.0008274180202935157"
"0061013420";"4.0";"N/A";"N/A";"5775.25";"3.5";"0.0006060343708064585"
"0061013439";"6.0";"5.5";"0.7071067811865476";"3128.5";"4.0";"0.001278568003835704"
"006101351X";"37.0";"7.5";"1.927248223318863";"1686.6216216216217";"2.135135135135135";"0.0012659242047912828"
"0061014176";"4.0";"5.0";"N/A";"2276.25";"1.75";"0.0007688083470620538"
"0061014591";"6.0";"7.5";"0.7071067811865476";"1814.5";"1.8333333333333333";"0.0010103793515201616"
"0061015725";"7.0";"7.333333333333333";"1.5275252316519465";"3232.5714285714284";"3.2857142857142856";"0.0010164398090860881"
"0061020052";"4.0";"N/A";"N/A";"2009.25";"2.0";"0.0009953962921488118"
"0061020400";"5.0";"8.666666666666666";"1.5275252316519468";"825.8";"2.0";"0.0024218939210462584"
"0061020613";"4.0";"N/A";"N/A";"2188.5";"2.75";"0.001256568425862463"
"0061020648";"4.0";"10.0";"N/A";"1634.0";"1.75";"0.0010709914320685434"
"0061020656";"4.0";"7.5";"0.7071067811865476";"2312.0";"3.0";"0.0012975778546712802"
"0061020664";"4.0";"8.5";"0.7071067811865476";"598.5";"1.75";"0.0029239766081871343"
"0061020672";"5.0";"N/A";"N/A";"3287.0";"3.6";"0.0010952236081533313"
"0061020680";"11.0";"8.666666666666666";"0.5773502691896257";"1044.2727272727273";"2.0";"0.0019152084965613303"
"0061020699";"9.0";"8.0";"2.8284271247461903";"564.8888888888889";"2.0";"0.0035405192761605035"
"0061020702";"13.0";"8.666666666666666";"1.3662601021279464";"1444.6923076923076";"2.1538461538461537";"0.0014908684308609765"
"0061020710";"11.0";"8.75";"0.9574271077563381";"962.3636363636364";"2.0";"0.0020782165123748348"
"006103004X";"5.0";"9.0";"N/A";"1112.4";"2.0";"0.0017979144192736423"
"006103018X";"4.0";"N/A";"N/A";"899.25";"4.0";"0.004448151237142063"
"0061030201";"4.0";"10.0";"N/A";"2137.75";"4.0";"0.0018711261840720383"
"0061030244";"6.0";"N/A";"N/A";"2234.1666666666665";"2.5";"0.0011189854531891087"
"0061030430";"6.0";"N/A";"N/A";"2889.3333333333335";"2.5";"0.0008652514997692663"
"0061030597";"7.0";"N/A";"N/A";"3492.1428571428573";"3.2857142857142856";"0.0009408877070975659"
"0061030635";"8.0";"N/A";"N/A";"3517.0";"2.875";"0.000817458060847313"
"0061030643";"9.0";"6.666666666666667";"0.5773502691896258";"3408.6666666666665";"3.4444444444444446";"0.0010104961209987614"
"0061030651";"6.0";"6.5";"2.1213203435596424";"2422.8333333333335";"3.3333333333333335";"0.0013757996835660727"
"006103066X";"4.0";"9.0";"N/A";"2771.25";"1.5";"0.0005412719891745603"
"0061030996";"4.0";"N/A";"N/A";"894.75";"3.25";"0.0036322995250069852"
"006103102X";"4.0";"8.0";"N/A";"2551.25";"3.0";"0.0011758941695247428"
"0061031410";"8.0";"7.5";"3.5355339059327378";"3680.375";"2.25";"0.0006113507455082702"
"0061031429";"7.0";"N/A";"N/A";"3123.5714285714284";"3.142857142857143";"0.001006174251086211"
"0061031550";"4.0";"6.0";"N/A";"5337.75";"3.0";"0.0005620345651257552"
"0061032042";"5.0";"N/A";"N/A";"2165.2";"1.4";"0.0006465915388878626"
"0061032077";"4.0";"N/A";"N/A";"2502.25";"2.0";"0.0007992806474173244"
"0061032425";"5.0";"N/A";"N/A";"1756.0";"3.4";"0.0019362186788154897"
"0061040347";"5.0";"10.0";"N/A";"4837.6";"4.6";"0.0009508847362328426"
"0061041998";"6.0";"6.5";"2.1213203435596424";"3777.6666666666665";"3.3333333333333335";"0.0008823788934968676"
"0061042781";"5.0";"N/A";"N/A";"1229.0";"3.4";"0.0027664768104149716"
"0061042943";"4.0";"7.0";"N/A";"4423.75";"4.0";"0.0009042102288782141"
"0061044431";"5.0";"8.0";"N/A";"4476.2";"3.4";"0.0007595728519726554"
"0061052892";"4.0";"5.5";"0.7071067811865476";"4363.5";"3.25";"0.0007448149421336083"
"0061053104";"6.0";"7.5";"0.7071067811865476";"3314.1666666666665";"2.6666666666666665";"0.0008046266029670606"
"0061053309";"4.0";"9.0";"N/A";"1259.75";"3.25";"0.002579876959714229"
"0061054143";"7.0";"N/A";"N/A";"1508.142857142857";"1.5714285714285714";"0.0010419626787913233"
"0061054151";"9.0";"7.5";"0.7071067811865476";"2556.5555555555557";"3.2222222222222223";"0.001260376374462167"
"0061054186";"4.0";"N/A";"N/A";"4293.75";"4.5";"0.0010480349344978166"
"0061054240";"4.0";"N/A";"N/A";"1039.75";"2.0";"0.0019235393123346958"
"0061054437";"7.0";"7.75";"1.8929694486000912";"1644.4285714285713";"2.0";"0.0012162279558683"
"0061054887";"9.0";"8.666666666666666";"1.5275252316519468";"979.8888888888889";"1.8888888888888888";"0.001927656196847715"
"0061054895";"6.0";"8.0";"N/A";"1413.0";"1.6666666666666667";"0.0011795234725171032"
"0061054909";"5.0";"6.0";"N/A";"1166.4";"1.6";"0.0013717421124828531"
"0061056383";"4.0";"N/A";"N/A";"1578.25";"2.25";"0.0014256296530967844"
"0061056774";"11.0";"7.0";"1.4142135623730951";"2839.181818181818";"2.5454545454545454";"0.0008965450994204477"
"0061056871";"5.0";"9.0";"N/A";"3658.4";"4.4";"0.001202711567898535"
"0061056901";"6.0";"9.0";"N/A";"3346.0";"3.0";"0.0008965929468021519"
"006105691X";"5.0";"9.0";"N/A";"865.8";"2.0";"0.00231000231000231"
"0061057088";"4.0";"7.5";"0.7071067811865476";"1620.5";"2.0";"0.001234186979327368"
"0061057363";"6.0";"8.0";"1.4142135623730951";"2229.0";"3.1666666666666665";"0.001420666965754449"
"0061057649";"4.0";"9.0";"1.4142135623730951";"593.5";"1.25";"0.0021061499578770007"
"0061057894";"9.0";"6.666666666666667";"0.5773502691896258";"2754.0";"2.6666666666666665";"0.0009682885499878964"
"0061057908";"7.0";"6.0";"0.0";"1064.0";"2.142857142857143";"0.002013963480128894"
"0061059056";"6.0";"9.333333333333334";"0.5773502691896257";"1254.3333333333333";"1.8333333333333333";"0.0014615997874036673"
"0061059072";"4.0";"8.0";"N/A";"586.5";"1.75";"0.0029838022165387893"
"0061061433";"4.0";"7.5";"0.7071067811865476";"3623.25";"3.75";"0.0010349824052991099"
"0061090891";"6.0";"5.0";"N/A";"3837.3333333333335";"5.166666666666667";"0.001346421125781793"
"0061091316";"5.0";"4.0";"2.8284271247461903";"3952.6";"3.4";"0.0008601932904923342"
"0061091464";"8.0";"8.0";"N/A";"1557.375";"2.0";"0.0012842122160687053"
"0061091618";"7.0";"4.0";"N/A";"2799.714285714286";"2.857142857142857";"0.001020512297173181"
"006109174X";"4.0";"9.0";"N/A";"1917.75";"2.5";"0.0013036110024768608"
"0061091790";"9.0";"N/A";"N/A";"1778.4444444444443";"1.7777777777777777";"0.0009996251405722854"
"0061091944";"8.0";"9.0";"N/A";"1670.0";"2.0";"0.0011976047904191617"
"0061092002";"10.0";"7.0";"4.242640687119285";"1259.9";"2.8";"0.002222398603063735"
"0061092029";"5.0";"N/A";"N/A";"1322.6";"2.0";"0.0015121729925903524"
"0061092045";"9.0";"10.0";"N/A";"2549.0";"2.3333333333333335";"0.000915391656858899"
"006109207X";"6.0";"N/A";"N/A";"1993.8333333333333";"2.1666666666666665";"0.001086683942154978"
"0061092088";"6.0";"8.0";"N/A";"3210.0";"3.1666666666666665";"0.0009865005192107995"
"0061092177";"8.0";"9.6";"0.5477225575051661";"2499.5";"3.625";"0.0014502900580116024"
"0061092193";"5.0";"6.5";"2.1213203435596424";"3122.8";"3.8";"0.0012168566670936337"
"0061092533";"5.0";"8.0";"N/A";"4793.6";"3.6";"0.0007510013351134847"
"0061092606";"9.0";"N/A";"N/A";"1613.4444444444443";"2.888888888888889";"0.0017905102954341987"
"0061092614";"9.0";"7.5";"2.1213203435596424";"1063.6666666666667";"2.6666666666666665";"0.0025070510811657782"
"0061092622";"5.0";"6.0";"N/A";"1022.0";"2.4";"0.0023483365949119373"
"0061092800";"6.0";"8.0";"N/A";"2111.3333333333335";"3.0";"0.001420903062835491"
"0061092827";"5.0";"N/A";"N/A";"2896.8";"2.2";"0.0007594587130626899"
"006109286X";"6.0";"8.0";"2.8284271247461903";"4457.833333333333";"3.8333333333333335";"0.0008599095225632782"
"0061092886";"9.0";"8.0";"1.7320508075688772";"2806.777777777778";"2.6666666666666665";"0.000950081152765132"
"0061093092";"5.0";"7.0";"2.8284271247461903";"4321.4";"3.8";"0.0008793446568241774"
"0061093106";"8.0";"5.5";"0.7071067811865476";"4150.125";"3.25";"0.0007831089425017318"
"0061093327";"7.0";"5.0";"N/A";"1542.2857142857142";"1.5714285714285714";"0.001018895887365691"
"0061093335";"5.0";"N/A";"N/A";"2433.8";"1.6";"0.0006574081682964911"
"0061093343";"6.0";"8.0";"N/A";"4013.6666666666665";"3.5";"0.0008720205962959888"
"0061093491";"4.0";"6.0";"N/A";"4484.5";"6.25";"0.0013936893745122086"
"0061093653";"7.0";"7.0";"1.4142135623730951";"2265.4285714285716";"1.8571428571428572";"0.0008197755076302182"
"0061094129";"5.0";"7.0";"N/A";"3187.2";"2.8";"0.0008785140562248996"
"0061094404";"4.0";"N/A";"N/A";"4894.25";"3.0";"0.0006129641926750778"
