"ISBN";"count";"rating-mean";"rating-std";"group-size";"group-weight";"normalized-weight"
"006091260X";"3.0";"N/A";"N/A";"1003.3333333333334";"1.0";"0.0009966777408637873"
"0060915544";"8.0";"9.0";"1.0";"2705.625";"1.0";"0.0003696003696003696"
"0060916338";"3.0";"N/A";"N/A";"2711.0";"1.0";"0.00036886757654002215"
"0060916508";"3.0";"9.0";"N/A";"5538.666666666667";"1.0";"0.0001805488685604237"
"0060920084";"4.0";"7.333333333333333";"1.5275252316519465";"4000.25";"1.0";"0.0002499843759765015"
"0060921145";"7.0";"6.5";"2.1213203435596424";"2727.1428571428573";"1.0";"0.00036668412781561024"
"0060922532";"7.0";"8.0";"0.0";"2913.0";"1.0";"0.00034328870580157915"
"0060926317";"5.0";"5.5";"0.7071067811865476";"4650.0";"1.0";"0.00021505376344086021"
"0060927542";"3.0";"6.0";"N/A";"1346.6666666666667";"1.0";"0.0007425742574257426"
"0060928336";"21.0";"7.833333333333333";"2.041241452319315";"1685.4761904761904";"1.0";"0.000593304139002684"
"0060929871";"3.0";"9.666666666666666";"0.5773502691896257";"209.33333333333334";"1.0";"0.004777070063694267"
"0060930187";"3.0";"N/A";"N/A";"4576.0";"1.0";"0.00021853146853146853"
"0060930535";"12.0";"7.0";"1.7320508075688772";"2184.3333333333335";"1.0";"0.00045780558522813975"
"0060931418";"4.0";"9.0";"N/A";"4451.75";"1.0";"0.00022463076318301792"
"0060932759";"4.0";"9.0";"N/A";"5021.25";"1.0";"0.00019915359721184964"
"0060932813";"3.0";"7.5";"0.7071067811865476";"6676.0";"1.0";"0.00014979029358897544"
"0060934417";"10.0";"9.0";"0.0";"2820.0";"1.0";"0.0003546099290780142"
"0060934913";"3.0";"8.0";"N/A";"1254.0";"1.0";"0.0007974481658692185"
"0060936231";"3.0";"N/A";"N/A";"2174.3333333333335";"1.0";"0.0004599110838571209"
"0060938455";"6.0";"9.0";"1.7320508075688772";"3635.3333333333335";"1.0";"0.0002750779387493123"
"0060957409";"3.0";"N/A";"N/A";"804.3333333333334";"1.0";"0.0012432656444260257"
"0060958022";"6.0";"3.0";"N/A";"3700.5";"1.0";"0.00027023375219564923"
"0060959037";"6.0";"9.0";"N/A";"3397.6666666666665";"1.0";"0.0002943196311193957"
"0060964049";"4.0";"6.0";"2.8284271247461903";"4359.75";"1.0";"0.00022937095016916108"
"0060971479";"3.0";"N/A";"N/A";"5538.666666666667";"1.0";"0.0001805488685604237"
"0060972122";"4.0";"8.0";"0.0";"2288.0";"1.0";"0.00043706293706293706"
"0060972459";"4.0";"4.0";"N/A";"4350.0";"1.0";"0.00022988505747126436"
"0060975547";"3.0";"N/A";"N/A";"4964.333333333333";"1.0";"0.00020143691667226215"
"0060976497";"3.0";"N/A";"N/A";"6387.333333333333";"1.0";"0.00015655985805239537"
"0060976624";"3.0";"6.0";"N/A";"4580.333333333333";"1.0";"0.00021832472163597994"
"0060976845";"10.0";"8.75";"1.2583057392117916";"2818.2";"1.0";"0.0003548364204101909"
"0060977337";"3.0";"6.5";"2.1213203435596424";"6557.333333333333";"1.0";"0.0001525010166734445"
"0060977493";"8.0";"8.0";"N/A";"2394.0";"1.0";"0.0004177109440267335"
"0060981180";"3.0";"8.0";"N/A";"2998.3333333333335";"1.0";"0.00033351862145636465"
"0060987103";"10.0";"8.333333333333334";"2.081665999466133";"1868.6";"1.0";"0.0005351600128438404"
"0060987529";"7.0";"6.666666666666667";"1.5275252316519465";"3024.285714285714";"1.0";"0.00033065658951346243"
"0060987561";"6.0";"9.0";"0.816496580927726";"4025.1666666666665";"1.0";"0.0002484369177259741"
"006099486X";"3.0";"10.0";"N/A";"6738.666666666667";"1.0";"0.000148397309062129"
"0060995084";"3.0";"7.5";"0.7071067811865476";"5161.333333333333";"1.0";"0.00019374838543012143"
"0061000027";"4.0";"7.0";"N/A";"5403.75";"1.0";"0.00018505667360629193"
"0061000043";"4.0";"9.0";"N/A";"5144.5";"1.0";"0.0001943823500826125"
"0061000299";"4.0";"N/A";"N/A";"2620.5";"1.0";"0.00038160656363289447"
"0061005126";"4.0";"6.0";"N/A";"5404.5";"1.0";"0.0001850309926912758"
"0061006629";"3.0";"8.0";"N/A";"2372.3333333333335";"1.0";"0.0004215259238443164"
"0061009059";"9.0";"7.2";"2.16794833886788";"2812.5555555555557";"1.0";"0.0003555485323746691"
"0061012513";"3.0";"N/A";"N/A";"1681.0";"1.0";"0.000594883997620464"
"006101351X";"9.0";"8.333333333333334";"1.5275252316519468";"3239.3333333333335";"1.0";"0.00030870549495781024"
"0061014591";"3.0";"7.0";"N/A";"1978.3333333333333";"1.0";"0.0005054759898904803"
"0061014672";"3.0";"N/A";"N/A";"6214.666666666667";"1.0";"0.00016090967603518558"
"0061015725";"4.0";"6.0";"N/A";"5152.75";"1.0";"0.00019407112706807045"
"0061020672";"3.0";"N/A";"N/A";"4852.666666666667";"1.0";"0.00020607226267344415"
"0061020680";"5.0";"8.0";"N/A";"1539.8";"1.0";"0.0006494349915573451"
"0061020702";"3.0";"9.5";"0.7071067811865476";"4852.666666666667";"1.0";"0.00020607226267344415"
"006103004X";"3.0";"9.0";"N/A";"1364.0";"1.0";"0.0007331378299120235"
"0061030597";"4.0";"N/A";"N/A";"4323.75";"1.0";"0.0002312807169702226"
"0061030643";"4.0";"6.666666666666667";"0.5773502691896258";"4919.5";"1.0";"0.0002032726903140563"
"0061031410";"3.0";"7.5";"3.5355339059327378";"6233.333333333333";"1.0";"0.00016042780748663101"
"0061031429";"3.0";"N/A";"N/A";"6488.0";"1.0";"0.00015413070283600493"
"0061031445";"3.0";"N/A";"N/A";"2150.6666666666665";"1.0";"0.0004649721016738996"
"0061032042";"3.0";"N/A";"N/A";"2454.0";"1.0";"0.00040749796251018743"
"0061032425";"3.0";"N/A";"N/A";"2434.6666666666665";"1.0";"0.0004107338444687843"
"0061041998";"3.0";"6.5";"2.1213203435596424";"5251.333333333333";"1.0";"0.00019042782785324362"
"0061042943";"3.0";"7.0";"N/A";"5756.666666666667";"1.0";"0.00017371163867979154"
"0061053309";"3.0";"9.0";"N/A";"1385.3333333333333";"1.0";"0.0007218479307025987"
"0061054143";"3.0";"N/A";"N/A";"2004.3333333333333";"1.0";"0.0004989190088142358"
"0061054151";"3.0";"N/A";"N/A";"5398.0";"1.0";"0.0001852537977028529"
"0061056774";"5.0";"7.0";"1.4142135623730951";"4712.2";"1.0";"0.0002122151012266033"
"0061056871";"3.0";"9.0";"N/A";"5480.333333333333";"1.0";"0.00018247065263670093"
"0061056901";"3.0";"N/A";"N/A";"4734.0";"1.0";"0.00021123785382340515"
"0061057894";"3.0";"7.0";"N/A";"4945.333333333333";"1.0";"0.00020221083850094365"
"0061090891";"3.0";"5.0";"N/A";"6502.666666666667";"1.0";"0.0001537830633586221"
"006109174X";"3.0";"9.0";"N/A";"2375.6666666666665";"1.0";"0.0004209344745334643"
"0061091790";"3.0";"N/A";"N/A";"1208.3333333333333";"1.0";"0.0008275862068965518"
"0061092002";"3.0";"N/A";"N/A";"2338.6666666666665";"1.0";"0.00042759407069555304"
"0061092029";"3.0";"N/A";"N/A";"1917.0";"1.0";"0.0005216484089723526"
"0061092045";"3.0";"10.0";"N/A";"4863.333333333333";"1.0";"0.00020562028786840302"
"0061092088";"3.0";"8.0";"N/A";"5244.0";"1.0";"0.00019069412662090009"
"0061092177";"4.0";"9.666666666666666";"0.5773502691896257";"3924.75";"1.0";"0.00025479329893623797"
"0061092533";"3.0";"8.0";"N/A";"5920.333333333333";"1.0";"0.00016890940825403975"
"0061092606";"3.0";"N/A";"N/A";"2009.0";"1.0";"0.0004977600796416127"
"0061092614";"5.0";"6.0";"N/A";"1097.2";"1.0";"0.000911410864017499"
"0061093092";"3.0";"7.0";"2.8284271247461903";"5568.0";"1.0";"0.00017959770114942528"
"0061093106";"4.0";"5.5";"0.7071067811865476";"5431.25";"1.0";"0.00018411967779056386"
"0061093343";"3.0";"8.0";"N/A";"5786.0";"1.0";"0.00017283097131005876"
"0061093998";"3.0";"N/A";"N/A";"6151.333333333333";"1.0";"0.00016256638127235288"
"0061094595";"3.0";"N/A";"N/A";"1020.3333333333334";"1.0";"0.0009800718719372753"
"0061095540";"3.0";"N/A";"N/A";"2991.0";"1.0";"0.00033433634236041456"
"0061096083";"4.0";"N/A";"N/A";"5390.25";"1.0";"0.00018552015212652476"
"0061096105";"3.0";"9.0";"N/A";"6502.666666666667";"1.0";"0.0001537830633586221"
"0061096113";"5.0";"6.0";"N/A";"4098.4";"1.0";"0.00024399765762248685"
"006109692X";"3.0";"6.0";"N/A";"2817.0";"1.0";"0.0003549875754348598"
"0061097101";"7.0";"6.5";"2.1213203435596424";"3095.5714285714284";"1.0";"0.00032304213392403896"
"0061097314";"7.0";"9.0";"N/A";"3820.714285714286";"1.0";"0.00026173116470368295"
"0061097659";"3.0";"N/A";"N/A";"2991.0";"1.0";"0.00033433634236041456"
"0061097853";"3.0";"8.0";"N/A";"5484.0";"1.0";"0.00018234865061998541"
"0061097861";"4.0";"8.5";"0.7071067811865476";"5561.75";"1.0";"0.00017979952353126263"
"0061098035";"5.0";"9.0";"N/A";"4513.0";"1.0";"0.00022158209616662973"
"0061099015";"4.0";"3.0";"N/A";"5120.25";"1.0";"0.0001953029637224745"
"0061099155";"3.0";"N/A";"N/A";"5568.0";"1.0";"0.00017959770114942528"
"006109918X";"8.0";"8.0";"0.0";"2898.625";"1.0";"0.0003449911596015352"
"006109921X";"6.0";"9.0";"N/A";"3447.0";"1.0";"0.0002901073397156948"
"0061099368";"4.0";"6.0";"N/A";"4620.75";"1.0";"0.00021641508413136395"
"0061099481";"3.0";"N/A";"N/A";"2445.6666666666665";"1.0";"0.00040888646585798014"
"0061099686";"3.0";"9.0";"N/A";"5506.0";"1.0";"0.00018162005085361425"
"0061099694";"3.0";"7.0";"N/A";"5756.666666666667";"1.0";"0.00017371163867979154"
"0061099708";"4.0";"10.0";"N/A";"5695.5";"1.0";"0.00017557721007813187"
"0061099732";"3.0";"N/A";"N/A";"2088.0";"1.0";"0.0004789272030651341"
"0064400026";"3.0";"9.0";"N/A";"1674.0";"1.0";"0.0005973715651135006"
"0064400042";"5.0";"9.333333333333334";"0.5773502691896257";"4659.0";"1.0";"0.000214638334406525"
"0064400085";"3.0";"9.0";"1.4142135623730951";"5106.666666666667";"1.0";"0.00019582245430809398"
"006440031X";"3.0";"7.0";"N/A";"5513.666666666667";"1.0";"0.00018136751103319025"
"0064400557";"7.0";"9.333333333333334";"0.5773502691896257";"3507.1428571428573";"1.0";"0.000285132382892057"
"006440188X";"4.0";"10.0";"0.0";"4388.75";"1.0";"0.00022785531187695813"
"0064405842";"3.0";"N/A";"N/A";"5657.333333333333";"1.0";"0.00017676172519443792"
"0064407055";"3.0";"8.0";"N/A";"5786.0";"1.0";"0.00017283097131005876"
"0064407667";"8.0";"5.666666666666667";"3.0550504633038935";"2809.625";"1.0";"0.00035591938425946524"
"0064407675";"5.0";"8.0";"2.160246899469287";"3141.6";"1.0";"0.0003183091418385536"
"0064407683";"3.0";"5.0";"N/A";"800.0";"1.0";"0.00125"
"0064407691";"3.0";"7.5";"3.5355339059327378";"800.0";"1.0";"0.00125"
"0064471047";"3.0";"N/A";"N/A";"6178.333333333333";"1.0";"0.0001618559482060966"
"0064472272";"4.0";"9.5";"0.7071067811865476";"4756.5";"1.0";"0.00021023862083464732"
"0066214122";"5.0";"9.0";"0.0";"4648.4";"1.0";"0.00021512778590482748"
"0070212570";"8.0";"9.0";"1.4142135623730951";"3326.125";"1.0";"0.0003006501559622684"
"0099521210";"3.0";"N/A";"N/A";"4877.0";"1.0";"0.0002050440844781628"
"0099747200";"3.0";"6.5";"0.7071067811865476";"4932.666666666667";"1.0";"0.00020273009866198134"
"0099993805";"3.0";"8.0";"0.0";"4548.333333333333";"1.0";"0.00021986075485525835"
"0140042210";"3.0";"7.0";"N/A";"5286.666666666667";"1.0";"0.00018915510718789407"
"0140042598";"4.0";"10.0";"N/A";"3734.5";"1.0";"0.0002677734636497523"
"0140067477";"5.0";"8.0";"N/A";"2904.8";"1.0";"0.0003442577802258331"
"0140075623";"3.0";"8.0";"N/A";"5484.0";"1.0";"0.00018234865061998541"
"0140077022";"3.0";"8.0";"1.4142135623730951";"4637.0";"1.0";"0.00021565667457407807"
"0140086838";"5.0";"6.5";"2.1213203435596424";"4158.0";"1.0";"0.0002405002405002405"
"0140089225";"4.0";"6.0";"N/A";"4115.75";"1.0";"0.00024296908218429206"
"0140092323";"4.0";"N/A";"N/A";"4561.75";"1.0";"0.00021921411738915985"
"0140094385";"3.0";"8.0";"N/A";"1229.0";"1.0";"0.0008136696501220504"
"0140099832";"3.0";"9.0";"N/A";"5228.0";"1.0";"0.00019127773527161438"
"0140102833";"3.0";"N/A";"N/A";"894.6666666666666";"1.0";"0.0011177347242921013"
"0140113428";"5.0";"6.0";"1.4142135623730951";"3787.2";"1.0";"0.00026404731727925647"
"0140119906";"3.0";"10.0";"N/A";"1878.6666666666667";"1.0";"0.0005322924059616749"
"0140127089";"3.0";"N/A";"N/A";"4811.333333333333";"1.0";"0.00020784259387557157"
"0140133488";"3.0";"N/A";"N/A";"5484.0";"1.0";"0.00018234865061998541"
"0140149902";"3.0";"9.0";"N/A";"5891.0";"1.0";"0.00016975046681378373"
"014016930X";"3.0";"N/A";"N/A";"5538.666666666667";"1.0";"0.0001805488685604237"
"0140179836";"4.0";"9.0";"1.4142135623730951";"1377.5";"1.0";"0.0007259528130671506"
"0140185216";"3.0";"8.0";"2.8284271247461903";"4643.666666666667";"1.0";"0.0002153470676907616"
"014023313X";"11.0";"7.0";"1.1547005383792515";"2498.0";"1.0";"0.00040032025620496394"
"014023828X";"5.0";"10.0";"N/A";"4511.2";"1.0";"0.00022167050895548858"
"0140244824";"8.0";"8.5";"0.7071067811865476";"3307.25";"1.0";"0.0003023660140600197"
"0140251367";"3.0";"8.333333333333334";"0.5773502691896257";"5031.0";"1.0";"0.00019876764062810574"
"014025448X";"6.0";"10.0";"N/A";"4029.8333333333335";"1.0";"0.0002481492203978659"
"0140254544";"3.0";"8.0";"N/A";"6182.333333333333";"1.0";"0.00016175122661346849"
"0140257934";"3.0";"7.0";"1.4142135623730951";"6768.0";"1.0";"0.00014775413711583924"
"0140259112";"3.0";"8.333333333333334";"1.5275252316519468";"6775.333333333333";"1.0";"0.0001475942143067992"
"014028009X";"8.0";"7.333333333333333";"0.5773502691896258";"2419.0";"1.0";"0.00041339396444811904"
"0140280553";"3.0";"7.0";"N/A";"4654.333333333333";"1.0";"0.00021485354150254244"
"0140293248";"7.0";"7.666666666666667";"2.516611478423583";"3017.5714285714284";"1.0";"0.00033139232116650096"
"014029628X";"8.0";"7.5";"0.7071067811865476";"2786.25";"1.0";"0.0003589053387169134"
"0140298479";"6.0";"5.0";"2.8284271247461903";"3182.3333333333335";"1.0";"0.00031423483816905834"
"0140328696";"3.0";"10.0";"N/A";"427.6666666666667";"1.0";"0.0023382696804364767"
"0140430725";"3.0";"10.0";"N/A";"5126.333333333333";"1.0";"0.00019507120098836075"
"0140431209";"3.0";"N/A";"N/A";"767.0";"1.0";"0.001303780964797914"
"0140440372";"3.0";"9.0";"N/A";"457.0";"1.0";"0.002188183807439825"
"0140449132";"3.0";"N/A";"N/A";"4469.333333333333";"1.0";"0.00022374701670644392"
"014100018X";"4.0";"10.0";"N/A";"4274.75";"1.0";"0.00023393180887771215"
"0141000198";"9.0";"7.0";"1.4142135623730951";"2765.5555555555557";"1.0";"0.0003615910004017678"
"0141002069";"3.0";"N/A";"N/A";"2529.6666666666665";"1.0";"0.00039530899986823034"
"0141301155";"3.0";"8.5";"0.7071067811865476";"4982.333333333333";"1.0";"0.00020070917240917912"
"014131088X";"4.0";"9.5";"0.7071067811865476";"3525.5";"1.0";"0.00028364770954474543"
"0142000205";"9.0";"6.8";"1.7888543819998317";"2775.5555555555557";"1.0";"0.00036028823058446754"
"0142000809";"4.0";"7.0";"1.4142135623730951";"2416.25";"1.0";"0.0004138644593895499"
"0142001430";"4.0";"9.5";"0.7071067811865476";"3993.75";"1.0";"0.00025039123630672927"
"0142001740";"7.0";"8.0";"1.4142135623730951";"3257.0";"1.0";"0.00030703101013202335"
"0142001805";"7.0";"8.0";"0.0";"2977.0";"1.0";"0.0003359086328518643"
"0142001821";"3.0";"8.0";"0.0";"4686.0";"1.0";"0.0002134016218523261"
"0142002267";"5.0";"9.25";"0.9574271077563381";"4522.8";"1.0";"0.00022110197222959227"
"0151002681";"3.0";"N/A";"N/A";"6502.666666666667";"1.0";"0.0001537830633586221"
"015100692X";"8.0";"9.5";"0.7071067811865476";"1623.125";"1.0";"0.0006160954948016943"
"0151008116";"5.0";"7.5";"2.1213203435596424";"3436.4";"1.0";"0.0002910022116168083"
"0151885338";"3.0";"5.0";"N/A";"5786.0";"1.0";"0.00017283097131005876"
"0156007479";"3.0";"8.0";"N/A";"5031.0";"1.0";"0.00019876764062810574"
"0156007754";"3.0";"9.0";"N/A";"5161.333333333333";"1.0";"0.00019374838543012143"
"0156010593";"3.0";"N/A";"N/A";"5114.0";"1.0";"0.00019554165037152912"
"0156027321";"9.0";"8.666666666666666";"2.3094010767585034";"2912.5555555555557";"1.0";"0.00034334109029870676"
"0156028778";"4.0";"N/A";"N/A";"3553.5";"1.0";"0.0002814126917123962"
"0156445441";"3.0";"5.0";"N/A";"5215.0";"1.0";"0.00019175455417066154"
"0156711427";"4.0";"N/A";"N/A";"1671.75";"1.0";"0.000598175564528189"
"0156787334";"3.0";"3.0";"N/A";"1756.6666666666667";"1.0";"0.0005692599620493358"
"0192815326";"3.0";"8.0";"N/A";"4744.666666666667";"1.0";"0.0002107629619221582"
"020530902X";"3.0";"10.0";"N/A";"1069.3333333333333";"1.0";"0.0009351620947630924"
"0252006860";"4.0";"9.0";"1.4142135623730951";"4032.0";"1.0";"0.000248015873015873"
"0307123200";"3.0";"10.0";"N/A";"2544.3333333333335";"1.0";"0.0003930302633302764"
"0307220028";"3.0";"5.0";"N/A";"2648.6666666666665";"1.0";"0.0003775484520513466"
"0312050631";"3.0";"N/A";"N/A";"1546.3333333333333";"1.0";"0.0006466910972192283"
"0312140908";"3.0";"N/A";"N/A";"2405.3333333333335";"1.0";"0.0004157427937915743"
"0312147015";"3.0";"8.333333333333334";"0.5773502691896257";"4728.333333333333";"1.0";"0.00021149101163200565"
"0312150601";"4.0";"8.0";"N/A";"4942.5";"1.0";"0.00020232675771370763"
"0312171838";"3.0";"9.0";"1.4142135623730951";"6231.0";"1.0";"0.00016048788316482104"
"0312187459";"3.0";"N/A";"N/A";"5407.0";"1.0";"0.000184945441094877"
"0312195516";"11.0";"9.0";"1.224744871391589";"2348.5454545454545";"1.0";"0.0004257954633428815"
"0312199430";"4.0";"6.0";"1.4142135623730951";"4128.75";"1.0";"0.00024220405691795338"
"0312243022";"6.0";"8.333333333333334";"1.5275252316519468";"3655.6666666666665";"1.0";"0.00027354791647670287"
"0312253435";"3.0";"N/A";"N/A";"5118.0";"1.0";"0.00019538882375928098"
"0312264372";"3.0";"5.0";"N/A";"5118.0";"1.0";"0.00019538882375928098"
"0312265840";"4.0";"5.5";"2.1213203435596424";"3921.25";"1.0";"0.0002550207204335352"
"0312274920";"5.0";"7.5";"0.7071067811865476";"4319.4";"1.0";"0.00023151363615316945"
"0312278586";"9.0";"7.0";"1.8257418583505538";"2874.0";"1.0";"0.0003479471120389701"
"0312281250";"3.0";"8.0";"N/A";"1953.6666666666667";"1.0";"0.0005118580447022692"
"0312282990";"8.0";"7.666666666666667";"2.516611478423583";"2843.125";"1.0";"0.0003517256539898879"
"0312288115";"4.0";"N/A";"N/A";"988.0";"1.0";"0.0010121457489878543"
"0312305060";"3.0";"9.5";"0.7071067811865476";"5187.333333333333";"1.0";"0.00019277727798483487"
"0312306326";"3.0";"6.0";"0.0";"1946.0";"1.0";"0.0005138746145940391"
"0312310064";"3.0";"6.0";"N/A";"6676.0";"1.0";"0.00014979029358897544"
"0312421273";"5.0";"7.0";"N/A";"4486.0";"1.0";"0.00022291573785109228"
"0312422156";"5.0";"N/A";"N/A";"4167.0";"1.0";"0.00023998080153587713"
"031242227X";"4.0";"8.0";"1.4142135623730951";"5431.25";"1.0";"0.00018411967779056386"
"031242258X";"3.0";"8.0";"1.4142135623730951";"846.3333333333334";"1.0";"0.0011815675462780622"
"0312868855";"3.0";"8.0";"N/A";"2817.0";"1.0";"0.0003549875754348598"
"0312870493";"3.0";"8.0";"N/A";"5318.333333333333";"1.0";"0.0001880288310874334"
"0312870582";"3.0";"8.0";"N/A";"5398.0";"1.0";"0.0001852537977028529"
"0312901437";"3.0";"9.0";"N/A";"5749.333333333333";"1.0";"0.00017393320964749536"
"0312907613";"3.0";"N/A";"N/A";"1673.6666666666667";"1.0";"0.0005974905397331208"
"0312924585";"13.0";"8.75";"0.9574271077563381";"1722.7692307692307";"1.0";"0.0005804607965708162"
"0312924801";"4.0";"8.0";"N/A";"4887.25";"1.0";"0.0002046140467543097"
"0312925883";"4.0";"N/A";"N/A";"1360.25";"1.0";"0.0007351589781290203"
"0312928408";"3.0";"4.5";"2.1213203435596424";"6151.333333333333";"1.0";"0.00016256638127235288"
"0312930429";"3.0";"8.5";"2.1213203435596424";"637.6666666666666";"1.0";"0.0015682174594877157"
"0312951426";"5.0";"7.0";"2.8284271247461903";"1937.4";"1.0";"0.0005161556725508413"
"0312952716";"3.0";"9.0";"N/A";"969.3333333333334";"1.0";"0.0010316368638239339"
"0312958129";"3.0";"8.0";"N/A";"5151.333333333333";"1.0";"0.0001941244985117122"
"0312963009";"3.0";"10.0";"N/A";"4877.0";"1.0";"0.0002050440844781628"
"0312965338";"3.0";"N/A";"N/A";"2648.3333333333335";"1.0";"0.0003775959723096287"
"0312966091";"4.0";"8.333333333333334";"0.5773502691896257";"4747.25";"1.0";"0.0002106482700510822"
"0312966806";"4.0";"N/A";"N/A";"745.0";"1.0";"0.0013422818791946308"
"0312966970";"3.0";"7.0";"N/A";"4663.333333333333";"1.0";"0.00021443888491779844"
"0312967004";"3.0";"6.0";"5.656854249492381";"6254.666666666667";"1.0";"0.0001598806224685568"
"0312969414";"3.0";"N/A";"N/A";"6775.333333333333";"1.0";"0.0001475942143067992"
"0312971230";"3.0";"6.5";"0.7071067811865476";"4932.666666666667";"1.0";"0.00020273009866198134"
"0312971346";"5.0";"9.0";"N/A";"4238.0";"1.0";"0.00023596035865974517"
"0312971397";"3.0";"N/A";"N/A";"2755.0";"1.0";"0.0003629764065335753"
"0312973055";"3.0";"N/A";"N/A";"807.6666666666666";"1.0";"0.0012381345439537764"
"0312974256";"4.0";"8.5";"0.7071067811865476";"4727.0";"1.0";"0.0002115506663845991"
"0312976275";"5.0";"7.0";"0.0";"3074.2";"1.0";"0.0003252878797735997"
"0312978367";"3.0";"N/A";"N/A";"4861.0";"1.0";"0.0002057189878625797"
"0312980140";"4.0";"8.0";"N/A";"1979.0";"1.0";"0.0005053057099545225"
"0312980159";"7.0";"6.5";"2.1213203435596424";"3323.714285714286";"1.0";"0.00030086821971976276"
"031298250X";"3.0";"8.0";"N/A";"6488.0";"1.0";"0.00015413070283600493"
"0312982518";"3.0";"8.0";"N/A";"5118.0";"1.0";"0.00019538882375928098"
"0312983271";"5.0";"6.5";"0.7071067811865476";"4314.6";"1.0";"0.00023177119547582625"
"031298328X";"5.0";"1.0";"N/A";"4406.0";"1.0";"0.00022696323195642307"
"0312983298";"3.0";"5.0";"N/A";"6502.666666666667";"1.0";"0.0001537830633586221"
"0312983387";"3.0";"N/A";"N/A";"5920.333333333333";"1.0";"0.00016890940825403975"
"0312983824";"6.0";"6.0";"1.4142135623730951";"2747.3333333333335";"1.0";"0.0003639893229798592"
"0312983832";"3.0";"7.0";"N/A";"6775.333333333333";"1.0";"0.0001475942143067992"
"0312983867";"6.0";"6.666666666666667";"3.0550504633038935";"3722.8333333333335";"1.0";"0.00026861261583919057"
"0312986343";"3.0";"8.0";"N/A";"4968.0";"1.0";"0.00020128824476650564"
"0312988249";"3.0";"8.0";"N/A";"6738.666666666667";"1.0";"0.000148397309062129"
"0312995423";"5.0";"8.5";"2.1213203435596424";"4233.8";"1.0";"0.0002361944352591053"
"0316096199";"6.0";"8.0";"2.6457513110645907";"3406.6666666666665";"1.0";"0.00029354207436399217"
"0316103098";"3.0";"8.0";"0.0";"1384.6666666666667";"1.0";"0.0007221954742416948"
"0316107352";"3.0";"8.0";"1.0";"4552.333333333333";"1.0";"0.0002196675697444534"
"0316153990";"4.0";"8.5";"2.1213203435596424";"4879.75";"1.0";"0.0002049285311747528"
"0316154075";"3.0";"9.0";"N/A";"6387.333333333333";"1.0";"0.00015655985805239537"
"0316168688";"4.0";"9.0";"N/A";"3733.0";"1.0";"0.0002678810608090008"
